Class,LOC,NOM,RFC,CBO,DIT,MPC,LCOM5,LCOM2,NOC,CYCLO,DAC
org.joda.beans.gen.ClonePerson.Meta,149.0,16.0,39.0,10.0,3.0,23.0,0.94,0.88125,0.0,63.0,9.0,
org.joda.beans.gen.Company,124.0,14.0,35.0,16.0,1.0,23.0,0.7692307692307693,0.7142857142857143,1.0,17.0,1.0,
org.joda.beans.gen.Company.Meta,50.0,8.0,16.0,10.0,3.0,8.0,1.0,0.875,1.0,13.0,2.0,
org.joda.beans.gen.CompanyAddress,113.0,10.0,32.0,15.0,3.0,23.0,0.7777777777777778,0.7,0.0,14.0,1.0,
org.joda.beans.gen.CompanyAddress.Meta,50.0,8.0,16.0,11.0,4.0,8.0,1.0,0.875,0.0,13.0,2.0,
org.joda.beans.gen.CompanyAddressMidResult,71.0,8.0,20.0,12.0,4.0,13.0,0.0,0.0,0.0,12.0,0.0,
org.joda.beans.gen.CompanyAddressMidResult.Meta,19.0,4.0,6.0,6.0,5.0,2.0,1.1666666666666667,0.875,0.0,4.0,1.0,
org.joda.beans.gen.CompanyAddressResult,71.0,8.0,20.0,12.0,3.0,13.0,0.0,0.0,0.0,12.0,0.0,
org.joda.beans.gen.CompanyAddressResult.Meta,19.0,4.0,6.0,6.0,4.0,2.0,1.1666666666666667,0.875,0.0,4.0,1.0,
org.joda.beans.gen.Documentation,175.0,17.0,39.0,19.0,2.0,23.0,0.875,0.8235294117647058,3.0,21.0,3.0,
org.joda.beans.gen.Documentation.Meta,81.0,10.0,22.0,11.0,3.0,12.0,0.9555555555555555,0.86,3.0,27.0,4.0,
org.joda.beans.gen.DocumentationHolder,111.0,10.0,30.0,18.0,2.0,21.0,0.7777777777777778,0.7,0.0,14.0,1.0,
org.joda.beans.gen.DocumentationHolder.Meta,51.0,8.0,16.0,10.0,3.0,8.0,1.0,0.875,0.0,13.0,2.0,
org.joda.beans.gen.DoubleGenericsComplexExtendsSuperTwoGenerics,292.0,30.0,58.0,22.0,2.0,29.0,0.9310344827586207,0.9,0.0,34.0,7.0,
org.joda.beans.gen.DoubleGenericsComplexExtendsSuperTwoGenerics.Meta,137.0,14.0,34.0,13.0,4.0,20.0,0.9487179487179488,0.8809523809523809,0.0,55.0,8.0,
org.joda.beans.gen.DoubleGenericsNoExtendsNoSuper,298.0,32.0,61.0,22.0,1.0,30.0,0.9354838709677419,0.90625,0.0,36.0,7.0,
org.joda.beans.gen.DoubleGenericsNoExtendsNoSuper.Meta,137.0,14.0,34.0,12.0,3.0,20.0,0.9487179487179488,0.8809523809523809,0.0,55.0,8.0,
org.joda.beans.gen.DoubleGenericsSimpleSuper,186.0,20.0,45.0,21.0,1.0,26.0,0.8947368421052632,0.85,2.0,24.0,3.0,
org.joda.beans.gen.DoubleGenericsSimpleSuper.Meta,81.0,10.0,22.0,12.0,3.0,12.0,0.9555555555555555,0.86,2.0,27.0,4.0,
org.joda.beans.gen.DoubleGenericsWithExtendsNoSuper,298.0,32.0,61.0,22.0,1.0,30.0,0.9354838709677419,0.90625,0.0,36.0,7.0,
org.joda.beans.gen.DoubleGenericsWithExtendsNoSuper.Meta,137.0,14.0,34.0,12.0,3.0,20.0,0.9487179487179488,0.8809523809523809,0.0,55.0,8.0,
org.joda.beans.gen.DoubleGenericsWithExtendsSuperNoGenerics,293.0,30.0,58.0,22.0,2.0,29.0,0.9310344827586207,0.9,0.0,34.0,7.0,
org.joda.beans.gen.DoubleGenericsWithExtendsSuperNoGenerics.Meta,137.0,14.0,34.0,13.0,4.0,20.0,0.9487179487179488,0.8809523809523809,0.0,55.0,8.0,
org.joda.beans.gen.DoubleGenericsWithExtendsSuperOneGeneric,293.0,30.0,58.0,22.0,3.0,29.0,0.9310344827586207,0.9,0.0,34.0,7.0,
org.joda.beans.gen.DoubleGenericsWithExtendsSuperOneGeneric.Meta,137.0,14.0,34.0,13.0,4.0,20.0,0.9487179487179488,0.8809523809523809,0.0,55.0,8.0,
org.joda.beans.gen.DoubleGenericsWithExtendsSuperTwoGenerics,293.0,30.0,58.0,22.0,2.0,29.0,0.9310344827586207,0.9,0.0,34.0,7.0,
org.joda.beans.gen.DoubleGenericsWithExtendsSuperTwoGenerics.Meta,137.0,14.0,34.0,13.0,4.0,20.0,0.9487179487179488,0.8809523809523809,0.0,55.0,8.0,
org.joda.beans.gen.FinalFieldBean,234.0,22.0,50.0,20.0,2.0,30.0,0.9047619047619048,0.8636363636363636,0.0,25.0,5.0,
org.joda.beans.gen.FinalFieldBean.Meta,114.0,13.0,29.0,11.0,3.0,16.0,0.9166666666666666,0.8461538461538461,0.0,46.0,6.0,
org.joda.beans.gen.GenericAllFinal,161.0,15.0,41.0,20.0,1.0,27.0,0.8571428571428571,0.8,0.0,19.0,2.0,
org.joda.beans.gen.GenericAllFinal.Meta,75.0,10.0,20.0,12.0,3.0,10.0,0.9166666666666666,0.825,0.0,25.0,3.0,
org.joda.beans.gen.GenericArray,133.0,13.0,37.0,19.0,1.0,25.0,0.8333333333333334,0.7692307692307692,0.0,17.0,1.0,
org.joda.beans.gen.GenericArray.Meta,58.0,9.0,18.0,11.0,3.0,9.0,0.9583333333333334,0.8518518518518519,0.0,14.0,2.0,
org.joda.beans.gen.GenericSubWrapper,128.0,11.0,35.0,18.0,3.0,25.0,0.8,0.7272727272727273,0.0,15.0,1.0,
org.joda.beans.gen.GenericSubWrapper.Meta,58.0,9.0,19.0,12.0,4.0,10.0,0.9583333333333334,0.8518518518518519,0.0,14.0,2.0,
org.joda.beans.gen.GenericWrapperDocumentation,122.0,11.0,33.0,18.0,3.0,23.0,0.8,0.7272727272727273,0.0,15.0,1.0,
org.joda.beans.gen.GenericWrapperDocumentation.Meta,53.0,8.0,16.0,12.0,4.0,8.0,1.0,0.875,0.0,13.0,2.0,
org.joda.beans.gen.ImmAddress,934.0,33.0,113.0,33.0,2.0,80.0,0.9713541666666666,0.9419191919191919,0.0,37.0,24.0,
org.joda.beans.gen.ImmAddress.Meta,280.0,30.0,59.0,12.0,3.0,29.0,0.9696551724137932,0.9373333333333334,0.0,124.0,24.0,
org.joda.beans.gen.ImmAddress.Builder,362.0,33.0,71.0,21.0,2.0,41.0,0.84375,0.8181818181818181,0.0,127.0,23.0,
org.joda.beans.gen.ImmDocumentationHolder,188.0,12.0,40.0,22.0,2.0,28.0,1.0,0.9166666666666666,0.0,16.0,2.0,
org.joda.beans.gen.ImmDocumentationHolder.Meta,52.0,8.0,15.0,12.0,3.0,7.0,1.0,0.875,0.0,14.0,2.0,
org.joda.beans.gen.ImmDocumentationHolder.Builder,66.0,11.0,22.0,11.0,2.0,14.0,0.5,0.4545454545454546,0.0,17.0,1.0,
org.joda.beans.gen.ImmDocumentationResult,188.0,12.0,40.0,22.0,2.0,28.0,0.9090909090909091,0.8333333333333334,0.0,16.0,1.0,
org.joda.beans.gen.ImmDocumentationResult.Meta,54.0,8.0,15.0,12.0,3.0,7.0,1.0,0.875,0.0,16.0,2.0,
org.joda.beans.gen.ImmDocumentationResult.Builder,67.0,11.0,22.0,11.0,2.0,14.0,0.6,0.5454545454545454,0.0,19.0,1.0,
org.joda.beans.gen.ImmEmpty,107.0,9.0,25.0,17.0,2.0,16.0,0.0,0.0,0.0,13.0,0.0,
org.joda.beans.gen.ImmEmpty.Meta,19.0,4.0,5.0,5.0,3.0,1.0,1.1666666666666667,0.875,0.0,4.0,1.0,
org.joda.beans.gen.ImmEmpty.Builder,40.0,9.0,14.0,8.0,2.0,7.0,0.0,0.0,0.0,10.0,0.0,
org.joda.beans.gen.ImmFieldGetter,186.0,12.0,39.0,22.0,2.0,27.0,0.6363636363636364,0.5833333333333333,0.0,18.0,1.0,
org.joda.beans.gen.ImmFieldGetter.Meta,51.0,8.0,14.0,12.0,3.0,6.0,0.9523809523809524,0.8333333333333334,0.0,14.0,2.0,
org.joda.beans.gen.ImmFieldGetter.Builder,65.0,11.0,21.0,10.0,2.0,13.0,0.2,0.18181818181818177,0.0,17.0,1.0,
org.joda.beans.gen.ImmGeneric,187.0,12.0,41.0,21.0,2.0,29.0,0.9090909090909091,0.8333333333333334,0.0,16.0,1.0,
org.joda.beans.gen.ImmGeneric.Meta,52.0,8.0,15.0,12.0,3.0,7.0,1.0,0.875,0.0,14.0,2.0,
org.joda.beans.gen.ImmGeneric.Builder,67.0,11.0,23.0,10.0,2.0,15.0,0.2,0.18181818181818177,0.0,17.0,1.0,
org.joda.beans.gen.ImmGenericArray,173.0,10.0,37.0,22.0,2.0,27.0,0.8888888888888888,0.8,0.0,14.0,1.0,
org.joda.beans.gen.ImmGenericArray.Meta,52.0,8.0,15.0,12.0,3.0,7.0,1.0,0.875,0.0,14.0,2.0,
org.joda.beans.gen.ImmGenericArray.Builder,59.0,9.0,20.0,10.0,2.0,13.0,0.625,0.5555555555555556,0.0,16.0,1.0,
org.joda.beans.gen.ImmGenericNonFinal,199.0,13.0,43.0,21.0,2.0,31.0,0.9166666666666666,0.8461538461538461,0.0,17.0,1.0,
org.joda.beans.gen.ImmGenericNonFinal.Meta,52.0,8.0,15.0,12.0,3.0,7.0,1.0,0.875,0.0,14.0,2.0,
org.joda.beans.gen.ImmGenericNonFinal.Builder,73.0,12.0,25.0,11.0,2.0,17.0,0.36363636363636365,0.33333333333333337,0.0,18.0,1.0,
org.joda.beans.gen.ImmGuava,811.0,29.0,119.0,49.0,2.0,90.0,0.9642857142857143,0.9310344827586207,0.0,33.0,18.0,
org.joda.beans.gen.ImmGuava.Meta,239.0,25.0,49.0,12.0,3.0,24.0,0.9645833333333332,0.926,0.0,99.0,19.0,
org.joda.beans.gen.ImmGuava.Builder,317.0,32.0,68.0,27.0,2.0,44.0,0.8297491039426523,0.8038194444444444,0.0,106.0,18.0,
