Class,LOC,NOM,RFC,CBO,DIT,MPC,LCOM5,LCOM2,NOC,CYCLO,DAC
org.jfree.chart.labels.IntervalCategoryToolTipGenerator,46.0,4.0,13.0,9.0,3.0,11.0,1.1666666666666667,0.875,0.0,9.0,2.0,
org.jfree.chart.labels.ItemLabelAnchor,152.0,4.0,7.0,4.0,1.0,3.0,0.9876543209876543,0.7407407407407407,0.0,59.0,2.0,
org.jfree.chart.labels.ItemLabelPosition,69.0,8.0,11.0,7.0,1.0,5.0,0.7428571428571429,0.65,0.0,24.0,5.0,
org.jfree.chart.labels.MultipleXYSeriesLabelGenerator,96.0,8.0,33.0,16.0,1.0,26.0,0.7714285714285715,0.675,0.0,26.0,5.0,
org.jfree.chart.labels.PieSectionLabelGenerator,5.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,
org.jfree.chart.labels.PieToolTipGenerator,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,
org.jfree.chart.labels.StandardCategoryItemLabelGenerator,34.0,6.0,7.0,8.0,2.0,4.0,1.1,0.9166666666666666,1.0,7.0,2.0,
org.jfree.chart.labels.StandardCategorySeriesLabelGenerator,45.0,6.0,12.0,7.0,1.0,7.0,0.9333333333333333,0.7777777777777778,0.0,15.0,3.0,
org.jfree.chart.labels.StandardCategoryToolTipGenerator,31.0,5.0,7.0,8.0,2.0,4.0,1.125,0.9,2.0,7.0,2.0,
org.jfree.chart.labels.StandardContourToolTipGenerator,47.0,2.0,15.0,13.0,1.0,13.0,1.0,0.5,0.0,13.0,2.0,
org.jfree.chart.labels.StandardPieSectionLabelGenerator,60.0,11.0,19.0,12.0,2.0,12.0,0.9,0.8181818181818181,0.0,15.0,3.0,
org.jfree.chart.labels.StandardPieToolTipGenerator,32.0,7.0,10.0,7.0,2.0,7.0,1.0555555555555556,0.9047619047619048,0.0,3.0,3.0,
org.jfree.chart.labels.StandardXYItemLabelGenerator,43.0,8.0,10.0,8.0,2.0,6.0,1.0714285714285714,0.9375,0.0,8.0,2.0,
org.jfree.chart.labels.StandardXYSeriesLabelGenerator,48.0,6.0,12.0,7.0,1.0,7.0,0.9333333333333333,0.7777777777777778,0.0,15.0,3.0,
org.jfree.chart.labels.StandardXYToolTipGenerator,45.0,9.0,13.0,9.0,2.0,8.0,1.0,0.8888888888888888,2.0,9.0,2.0,
org.jfree.chart.labels.StandardXYZToolTipGenerator,99.0,9.0,29.0,12.0,3.0,22.0,0.8125,0.7222222222222222,0.0,27.0,4.0,
org.jfree.chart.labels.SymbolicXYItemLabelGenerator,54.0,5.0,16.0,7.0,1.0,11.0,1.25,1.0,0.0,17.0,1.0,
org.jfree.chart.labels.XYItemLabelGenerator,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,
org.jfree.chart.labels.XYSeriesLabelGenerator,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,
org.jfree.chart.labels.XYToolTipGenerator,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,
org.jfree.chart.labels.XYZToolTipGenerator,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,
org.jfree.chart.LegendItem,355.0,38.0,59.0,19.0,1.0,28.0,0.8614864864864865,0.8388157894736842,0.0,94.0,32.0,
org.jfree.chart.LegendItemCollection,38.0,8.0,16.0,8.0,1.0,8.0,0.6428571428571429,0.5625,0.0,14.0,2.0,
