Class,LOC,NOM,RFC,CBO,DIT,MPC,LCOM5,LCOM2,NOC,CYCLO,DAC
com.google.common.collect.AbstractMapBasedMultimap.RandomAccessWrappedList,6.0,1.0,2.0,4.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,
com.google.common.collect.AbstractMapBasedMultimap.KeySet,57.0,7.0,21.0,10.0,1.0,14.0,0.0,0.0,0.0,10.0,0.0,
com.google.common.collect.AbstractMapBasedMultimap.SortedKeySet,33.0,8.0,15.0,7.0,3.0,7.0,0.0,0.0,2.0,8.0,0.0,
com.google.common.collect.AbstractMapBasedMultimap.NavigableKeySet,69.0,16.0,25.0,8.0,4.0,12.0,0.0,0.0,0.0,16.0,0.0,
com.google.common.collect.AbstractMapBasedMultimap.AsMap,113.0,12.0,39.0,17.0,2.0,27.0,0.2727272727272727,0.25,1.0,18.0,2.0,
com.google.common.collect.AbstractMapBasedMultimap.AsMap.AsMapEntries,24.0,4.0,9.0,7.0,1.0,5.0,0.0,0.0,0.0,6.0,0.0,
com.google.common.collect.AbstractMapBasedMultimap.AsMap.AsMapIterator,20.0,3.0,10.0,7.0,1.0,7.0,0.25,0.16666666666666663,0.0,3.0,2.0,
com.google.common.collect.AbstractMapBasedMultimap.SortedAsMap,43.0,10.0,12.0,9.0,3.0,2.0,1.0,0.9,1.0,10.0,1.0,
com.google.common.collect.AbstractMapBasedMultimap.NavigableAsMap,119.0,26.0,39.0,12.0,4.0,16.0,0.0,0.0,0.0,28.0,0.0,
com.google.common.collect.AbstractMapBasedMultimap.Itr,35.0,5.0,18.0,7.0,1.0,13.0,0.4375,0.35,0.0,7.0,4.0,
com.google.common.collect.AbstractMapBasedMultiset,190.0,14.0,53.0,17.0,3.0,39.0,0.641025641025641,0.5952380952380952,3.0,38.0,5.0,
com.google.common.collect.AbstractMapBasedMultiset.MapBasedMultisetIterator,36.0,4.0,15.0,6.0,1.0,11.0,0.5,0.375,0.0,8.0,4.0,
com.google.common.collect.AbstractMapEntry,30.0,6.0,14.0,9.0,1.0,8.0,0.0,0.0,4.0,9.0,0.0,
com.google.common.collect.AbstractMultimap,160.0,23.0,50.0,21.0,1.0,28.0,0.9,0.8608695652173913,7.0,33.0,10.0,
com.google.common.collect.AbstractMultimap.Entries,11.0,2.0,3.0,2.0,2.0,1.0,0.0,0.0,2.0,2.0,0.0,
com.google.common.collect.AbstractMultimap.EntrySet,11.0,2.0,4.0,3.0,3.0,2.0,0.0,0.0,0.0,2.0,0.0,
com.google.common.collect.AbstractMultimap.Values,19.0,4.0,8.0,4.0,1.0,4.0,0.0,0.0,0.0,4.0,0.0,
com.google.common.collect.AbstractMultiset,129.0,24.0,35.0,15.0,2.0,14.0,0.9130434782608695,0.875,5.0,29.0,4.0,
com.google.common.collect.AbstractMultiset.ElementSet,7.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,
com.google.common.collect.AbstractMultiset.EntrySet,15.0,3.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0,3.0,0.0,
com.google.common.collect.AbstractNavigableMap,119.0,23.0,31.0,12.0,2.0,8.0,0.0,0.0,5.0,29.0,0.0,
com.google.common.collect.AbstractNavigableMap.DescendingMap,10.0,2.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,
com.google.common.collect.AbstractRangeSet,66.0,14.0,19.0,9.0,1.0,5.0,0.0,0.0,2.0,26.0,0.0,
com.google.common.collect.AbstractSequentialIterator,23.0,4.0,5.0,3.0,2.0,1.0,0.3333333333333333,0.25,0.0,6.0,1.0,
com.google.common.collect.AbstractSetMultimap,42.0,10.0,19.0,10.0,3.0,9.0,1.1111111111111112,1.0,4.0,10.0,1.0,
com.google.common.collect.AbstractSortedKeySortedSetMultimap,18.0,4.0,8.0,5.0,5.0,4.0,0.0,0.0,1.0,4.0,0.0,
com.google.common.collect.AbstractSortedMultiset,93.0,14.0,29.0,12.0,3.0,16.0,0.9230769230769231,0.8571428571428572,1.0,20.0,3.0,
com.google.common.collect.AbstractSortedSetMultimap,39.0,8.0,17.0,10.0,4.0,9.0,1.1428571428571428,1.0,2.0,11.0,1.0,
com.google.common.collect.AbstractTable,156.0,21.0,45.0,17.0,1.0,24.0,0.875,0.8333333333333334,5.0,26.0,4.0,
com.google.common.collect.AbstractTable.CellSet,37.0,5.0,17.0,9.0,1.0,12.0,0.0,0.0,0.0,9.0,0.0,
com.google.common.collect.AbstractTable.Values,19.0,4.0,8.0,4.0,1.0,4.0,0.0,0.0,0.0,4.0,0.0,
com.google.common.collect.AllEqualOrdering,29.0,6.0,8.0,9.0,2.0,2.0,1.1,0.9166666666666666,0.0,6.0,1.0,
com.google.common.collect.ArrayListMultimap,57.0,10.0,26.0,15.0,4.0,20.0,0.7777777777777778,0.7,0.0,9.0,4.0,
com.google.common.collect.ArrayTable,374.0,32.0,77.0,32.0,2.0,48.0,0.8588709677419355,0.83203125,0.0,45.0,10.0,
com.google.common.collect.ArrayTable.Column,19.0,4.0,7.0,3.0,3.0,3.0,0.3333333333333333,0.25,0.0,4.0,1.0,
com.google.common.collect.ArrayTable.ColumnMap,22.0,5.0,8.0,8.0,3.0,3.0,0.0,0.0,0.0,7.0,0.0,
com.google.common.collect.ArrayTable.Row,19.0,4.0,7.0,3.0,3.0,3.0,0.3333333333333333,0.25,1.0,4.0,1.0,
com.google.common.collect.ArrayTable.RowMap,22.0,5.0,8.0,8.0,3.0,3.0,0.0,0.0,1.0,7.0,0.0,
com.google.common.collect.ArrayTable.ArrayMap,78.0,14.0,25.0,12.0,2.0,11.0,0.46153846153846156,0.4285714285714286,4.0,25.0,1.0,
com.google.common.collect.BiMap,13.0,5.0,5.0,0.0,1.0,0.0,0.0,0.0,8.0,5.0,0.0,
com.google.common.collect.BinaryTreeTraverser,136.0,7.0,31.0,13.0,1.0,24.0,0.0,0.0,0.0,17.0,0.0,
com.google.common.collect.BinaryTreeTraverser.PreOrderIterator,23.0,4.0,12.0,4.0,2.0,8.0,-0.0,0.0,0.0,4.0,1.0,
com.google.common.collect.BinaryTreeTraverser.PostOrderIterator,29.0,3.0,16.0,5.0,2.0,13.0,0.25,0.16666666666666663,0.0,6.0,2.0,
com.google.common.collect.BinaryTreeTraverser.InOrderIterator,25.0,2.0,16.0,5.0,2.0,14.0,-0.0,0.0,0.0,6.0,2.0,
com.google.common.collect.ByFunctionOrdering,33.0,5.0,11.0,10.0,2.0,6.0,0.41666666666666663,0.33333333333333337,0.0,9.0,3.0,
com.google.common.collect.CartesianList,75.0,6.0,24.0,12.0,1.0,18.0,0.5,0.41666666666666663,0.0,22.0,4.0,
com.google.common.collect.ClassToInstanceMap,5.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,
com.google.common.collect.Collections2,367.0,14.0,85.0,28.0,0.0,72.0,1.0,0.9285714285714286,0.0,27.0,1.0,
com.google.common.collect.Collections2.FilteredCollection,72.0,15.0,31.0,10.0,1.0,17.0,0.32142857142857145,0.30000000000000004,1.0,18.0,2.0,
com.google.common.collect.Collections2.TransformedCollection,24.0,5.0,11.0,7.0,1.0,6.0,0.375,0.30000000000000004,0.0,5.0,2.0,
com.google.common.collect.Collections2.OrderedPermutationCollection,57.0,7.0,16.0,13.0,1.0,9.0,0.611111111111111,0.5238095238095238,0.0,15.0,3.0,
com.google.common.collect.Collections2.OrderedPermutationIterator,45.0,5.0,15.0,8.0,2.0,10.0,0.25,0.19999999999999996,0.0,14.0,2.0,
com.google.common.collect.Collections2.PermutationCollection,30.0,6.0,10.0,10.0,1.0,4.0,0.2,0.16666666666666663,0.0,8.0,1.0,
com.google.common.collect.Collections2.PermutationIterator,53.0,4.0,10.0,6.0,2.0,6.0,0.3333333333333333,0.25,0.0,13.0,4.0,
com.google.common.collect.CollectPreconditions,19.0,3.0,6.0,6.0,0.0,3.0,0.0,0.0,0.0,10.0,0.0,
com.google.common.collect.ComparatorOrdering,31.0,5.0,10.0,8.0,2.0,5.0,0.625,0.5,0.0,9.0,2.0,
com.google.common.collect.ComparisonChain,111.0,12.0,14.0,10.0,0.0,8.0,1.0606060606060606,0.9722222222222222,1.0,6.0,0.0,
com.google.common.collect.ComparisonChain.InactiveComparisonChain,43.0,10.0,5.0,9.0,1.0,0.0,0.8888888888888888,0.8,0.0,10.0,1.0,
com.google.common.collect.CompoundOrdering,41.0,6.0,11.0,10.0,2.0,6.0,0.6,0.5,0.0,12.0,2.0,
com.google.common.collect.ComputationException,7.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,
com.google.common.collect.ComputingConcurrentHashMap,319.0,5.0,63.0,28.0,2.0,58.0,0.875,0.7,1.0,5.0,2.0,
com.google.common.collect.ComputingConcurrentHashMap.ComputingSegment,113.0,3.0,39.0,13.0,2.0,36.0,0.0,0.0,0.0,28.0,0.0,
com.google.common.collect.ComputingConcurrentHashMap.ComputationExceptionReference,29.0,7.0,8.0,8.0,1.0,1.0,0.8333333333333334,0.7142857142857143,0.0,8.0,1.0,
com.google.common.collect.ComputingConcurrentHashMap.ComputedReference,29.0,7.0,7.0,6.0,1.0,0.0,0.6666666666666666,0.5714285714285714,0.0,7.0,1.0,
com.google.common.collect.ComputingConcurrentHashMap.ComputingValueReference,70.0,9.0,18.0,13.0,1.0,9.0,0.875,0.7777777777777778,0.0,16.0,3.0,
com.google.common.collect.ComputingConcurrentHashMap.ComputingSerializationProxy,43.0,4.0,11.0,15.0,4.0,7.0,1.0,0.75,0.0,4.0,2.0,
com.google.common.collect.ConcurrentHashMultiset,330.0,22.0,72.0,27.0,3.0,54.0,0.7142857142857143,0.6818181818181819,0.0,107.0,3.0,
com.google.common.collect.ConcurrentHashMultiset.FieldSettersHolder,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
com.google.common.collect.ConcurrentHashMultiset.EntrySet,20.0,4.0,7.0,7.0,4.0,4.0,0.0,0.0,0.0,4.0,0.0,
com.google.common.collect.Constraint,6.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,
com.google.common.collect.Constraints,194.0,8.0,26.0,16.0,0.0,18.0,0.0,0.0,0.0,18.0,0.0,
com.google.common.collect.Constraints.ConstrainedCollection,21.0,4.0,9.0,5.0,2.0,5.0,0.16666666666666666,0.125,0.0,4.0,2.0,
com.google.common.collect.Constraints.ConstrainedSet,21.0,4.0,9.0,6.0,3.0,5.0,0.16666666666666666,0.125,0.0,4.0,2.0,
com.google.common.collect.Constraints.ConstrainedSortedSet,33.0,7.0,16.0,6.0,4.0,9.0,0.08333333333333333,0.0714285714285714,0.0,7.0,2.0,
com.google.common.collect.Constraints.ConstrainedList,48.0,10.0,17.0,8.0,3.0,10.0,0.05555555555555555,0.050000000000000044,1.0,9.0,2.0,
com.google.common.collect.Constraints.ConstrainedRandomAccessList,5.0,1.0,2.0,5.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,
com.google.common.collect.Constraints.ConstrainedListIterator,22.0,4.0,7.0,4.0,3.0,3.0,0.16666666666666666,0.125,0.0,4.0,2.0,
com.google.common.collect.ConsumingQueueIterator,15.0,3.0,8.0,3.0,2.0,6.0,-0.0,0.0,0.0,2.0,1.0,
com.google.common.collect.ContiguousSet,82.0,16.0,33.0,12.0,5.0,21.0,0.9333333333333333,0.875,2.0,20.0,1.0,
com.google.common.collect.Count,38.0,9.0,10.0,4.0,1.0,1.0,-0.0,0.0,0.0,9.0,1.0,
com.google.common.collect.Cut,329.0,18.0,33.0,17.0,1.0,15.0,0.9117647058823529,0.8611111111111112,4.0,27.0,2.0,
com.google.common.collect.Cut.BelowAll,68.0,15.0,21.0,13.0,2.0,6.0,1.0357142857142858,0.9666666666666667,0.0,24.0,1.0,
com.google.common.collect.Cut.AboveAll,60.0,14.0,19.0,13.0,2.0,5.0,1.0384615384615385,0.9642857142857143,0.0,21.0,1.0,
com.google.common.collect.Cut.BelowValue,66.0,12.0,23.0,12.0,2.0,11.0,1.0909090909090908,1.0,0.0,22.0,1.0,
com.google.common.collect.Cut.AboveValue,71.0,13.0,24.0,9.0,2.0,11.0,1.0833333333333333,1.0,0.0,23.0,1.0,
com.google.common.collect.DenseImmutableTable,197.0,7.0,36.0,19.0,4.0,29.0,0.7777777777777777,0.6666666666666667,0.0,8.0,9.0,
com.google.common.collect.DenseImmutableTable.Row,19.0,4.0,5.0,4.0,4.0,1.0,0.6666666666666666,0.5,0.0,4.0,1.0,
com.google.common.collect.DenseImmutableTable.Column,19.0,4.0,5.0,4.0,4.0,1.0,0.6666666666666666,0.5,0.0,4.0,1.0,
com.google.common.collect.DenseImmutableTable.RowMap,18.0,4.0,6.0,5.0,4.0,2.0,0.0,0.0,0.0,4.0,0.0,
com.google.common.collect.DenseImmutableTable.ColumnMap,18.0,4.0,6.0,5.0,4.0,2.0,0.0,0.0,0.0,4.0,0.0,
com.google.common.collect.DenseImmutableTable.ImmutableArrayMap,45.0,9.0,14.0,9.0,3.0,5.0,0.625,0.5555555555555556,4.0,13.0,1.0,
com.google.common.collect.DescendingImmutableSortedMultiset,51.0,11.0,24.0,9.0,5.0,13.0,-0.0,0.0,0.0,11.0,2.0,
com.google.common.collect.DescendingImmutableSortedSet,76.0,16.0,34.0,7.0,5.0,18.0,0.06666666666666667,0.0625,0.0,20.0,1.0,
com.google.common.collect.DescendingMultiset,102.0,19.0,25.0,17.0,3.0,7.0,0.9629629629629629,0.9122807017543859,1.0,26.0,6.0,
com.google.common.collect.DiscreteDomain,125.0,9.0,16.0,10.0,0.0,7.0,0.0,0.0,3.0,11.0,0.0,
com.google.common.collect.DiscreteDomain.IntegerDomain,33.0,7.0,7.0,6.0,1.0,0.0,1.0833333333333333,0.9285714285714286,0.0,7.0,1.0,
com.google.common.collect.DiscreteDomain.LongDomain,40.0,7.0,7.0,5.0,1.0,0.0,1.0833333333333333,0.9285714285714286,0.0,11.0,1.0,
com.google.common.collect.DiscreteDomain.BigIntegerDomain,29.0,5.0,11.0,5.0,1.0,6.0,1.0625,0.85,0.0,5.0,3.0,
com.google.common.collect.EmptyContiguousSet,115.0,23.0,32.0,17.0,6.0,10.0,0.0,0.0,0.0,28.0,0.0,
com.google.common.collect.EmptyContiguousSet.SerializedForm,11.0,2.0,3.0,4.0,1.0,1.0,1.0,0.5,0.0,2.0,2.0,
com.google.common.collect.EmptyImmutableListMultimap,11.0,2.0,4.0,3.0,4.0,2.0,1.5,0.75,0.0,2.0,1.0,
com.google.common.collect.EmptyImmutableSetMultimap,11.0,2.0,4.0,3.0,4.0,2.0,1.5,0.75,0.0,2.0,1.0,
com.google.common.collect.EnumBiMap,80.0,11.0,30.0,11.0,3.0,20.0,0.7,0.6363636363636364,0.0,17.0,5.0,
com.google.common.collect.EnumHashBiMap,51.0,9.0,27.0,12.0,3.0,19.0,0.8125,0.7222222222222222,0.0,9.0,3.0,
com.google.common.collect.EnumMultiset,40.0,6.0,21.0,11.0,4.0,17.0,0.7,0.5833333333333333,0.0,6.0,3.0,
com.google.common.collect.EvictingQueue,50.0,9.0,17.0,9.0,3.0,8.0,0.75,0.6666666666666667,0.0,12.0,3.0,
com.google.common.collect.ExplicitOrdering,38.0,7.0,13.0,11.0,2.0,7.0,0.75,0.6428571428571428,0.0,10.0,2.0,
com.google.common.collect.FilteredEntryMultimap,325.0,18.0,78.0,26.0,2.0,60.0,0.7058823529411765,0.6666666666666667,1.0,26.0,2.0,
com.google.common.collect.FilteredEntryMultimap.ValuePredicate,10.0,2.0,3.0,3.0,1.0,1.0,-0.0,0.0,0.0,2.0,1.0,
com.google.common.collect.FilteredEntryMultimap.AsMap,153.0,7.0,49.0,17.0,2.0,42.0,0.0,0.0,0.0,40.0,0.0,
com.google.common.collect.FilteredEntryMultimap.Keys,67.0,3.0,24.0,13.0,4.0,21.0,0.0,0.0,0.0,17.0,0.0,
com.google.common.collect.FilteredEntrySetMultimap,31.0,7.0,14.0,9.0,3.0,7.0,0.0,0.0,0.0,7.0,0.0,
com.google.common.collect.FilteredKeyListMultimap,23.0,5.0,10.0,9.0,3.0,5.0,0.0,0.0,0.0,5.0,0.0,
com.google.common.collect.FilteredKeyMultimap,152.0,15.0,49.0,22.0,2.0,34.0,0.5,0.4666666666666667,2.0,28.0,2.0,
com.google.common.collect.FilteredKeyMultimap.Entries,19.0,2.0,10.0,5.0,2.0,8.0,0.0,0.0,0.0,5.0,0.0,
com.google.common.collect.FilteredKeyMultimap.AddRejectingSet,19.0,4.0,7.0,7.0,3.0,3.0,0.3333333333333333,0.25,0.0,6.0,1.0,
com.google.common.collect.FilteredKeyMultimap.AddRejectingList,31.0,6.0,8.0,8.0,3.0,4.0,0.6,0.5,0.0,6.0,1.0,
com.google.common.collect.FilteredKeySetMultimap,41.0,7.0,15.0,12.0,3.0,8.0,0.0,0.0,0.0,7.0,0.0,
com.google.common.collect.FilteredKeySetMultimap.EntrySet,10.0,2.0,4.0,3.0,3.0,2.0,0.0,0.0,0.0,2.0,0.0,
com.google.common.collect.FilteredMultimap,5.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,
com.google.common.collect.FilteredMultimapValues,51.0,8.0,28.0,11.0,1.0,20.0,-0.0,0.0,0.0,11.0,1.0,
com.google.common.collect.FilteredSetMultimap,5.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,
com.google.common.collect.FluentIterable,194.0,35.0,73.0,27.0,1.0,42.0,0.08823529411764706,0.08571428571428574,1.0,48.0,1.0,
com.google.common.collect.FluentIterable.FromIterableFunction,6.0,1.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,
com.google.common.collect.ForwardingBlockingDeque,66.0,17.0,16.0,7.0,4.0,0.0,0.0,0.0,0.0,17.0,0.0,
com.google.common.collect.ForwardingCollection,99.0,26.0,38.0,9.0,1.0,14.0,0.0,0.0,11.0,29.0,0.0,
com.google.common.collect.ForwardingConcurrentMap,23.0,6.0,5.0,5.0,2.0,0.0,0.0,0.0,1.0,6.0,0.0,
com.google.common.collect.ForwardingDeque,73.0,19.0,19.0,5.0,3.0,0.0,0.0,0.0,1.0,19.0,0.0,
com.google.common.collect.ForwardingImmutableCollection,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,
com.google.common.collect.ForwardingImmutableList,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,
com.google.common.collect.ForwardingImmutableMap,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,
com.google.common.collect.ForwardingImmutableSet,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,
com.google.common.collect.ForwardingIterator,18.0,5.0,5.0,2.0,1.0,0.0,0.0,0.0,1.0,5.0,0.0,
com.google.common.collect.ForwardingList,89.0,24.0,30.0,11.0,2.0,8.0,0.0,0.0,2.0,24.0,0.0,
com.google.common.collect.ForwardingListIterator,31.0,8.0,8.0,4.0,2.0,0.0,0.0,0.0,1.0,8.0,0.0,
com.google.common.collect.ForwardingListMultimap,19.0,5.0,5.0,6.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,
com.google.common.collect.ForwardingMap,120.0,25.0,41.0,12.0,1.0,16.0,0.0,0.0,10.0,28.0,0.0,
com.google.common.collect.ForwardingMap.StandardKeySet,6.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,
com.google.common.collect.ForwardingMap.StandardValues,6.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,
com.google.common.collect.ForwardingMap.StandardEntrySet,8.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,
com.google.common.collect.ForwardingMapEntry,43.0,10.0,17.0,8.0,1.0,7.0,0.0,0.0,1.0,12.0,0.0,
com.google.common.collect.ForwardingMultimap,86.0,22.0,21.0,12.0,1.0,0.0,0.0,0.0,4.0,22.0,0.0,
com.google.common.collect.ForwardingMultiset,110.0,26.0,38.0,11.0,2.0,14.0,0.0,0.0,3.0,29.0,0.0,
com.google.common.collect.ForwardingMultiset.StandardElementSet,8.0,2.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,
com.google.common.collect.ForwardingNavigableMap,187.0,38.0,52.0,13.0,3.0,14.0,0.0,0.0,0.0,44.0,0.0,
com.google.common.collect.ForwardingNavigableMap.StandardDescendingMap,37.0,3.0,11.0,11.0,1.0,8.0,0.0,0.0,0.0,7.0,0.0,
com.google.common.collect.ForwardingNavigableMap.StandardNavigableKeySet,6.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,
com.google.common.collect.ForwardingNavigableSet,96.0,25.0,29.0,5.0,4.0,5.0,0.0,0.0,1.0,25.0,0.0,
com.google.common.collect.ForwardingNavigableSet.StandardDescendingSet,6.0,1.0,2.0,0.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,
com.google.common.collect.ForwardingObject,9.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,9.0,3.0,0.0,
com.google.common.collect.ForwardingQueue,47.0,10.0,11.0,3.0,2.0,1.0,0.0,0.0,3.0,16.0,0.0,
com.google.common.collect.ForwardingSet,24.0,7.0,11.0,5.0,2.0,4.0,0.0,0.0,9.0,7.0,0.0,
com.google.common.collect.ForwardingSetMultimap,22.0,5.0,5.0,6.0,2.0,0.0,0.0,0.0,1.0,5.0,0.0,
com.google.common.collect.ForwardingSortedMap,67.0,11.0,16.0,8.0,2.0,5.0,0.0,0.0,2.0,20.0,0.0,
com.google.common.collect.ForwardingSortedMap.StandardKeySet,6.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,
com.google.common.collect.ForwardingSortedMultiset,101.0,17.0,27.0,8.0,3.0,10.0,0.0,0.0,0.0,25.0,0.0,
com.google.common.collect.ForwardingSortedMultiset.StandardElementSet,5.0,1.0,2.0,0.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,
com.google.common.collect.ForwardingSortedMultiset.StandardDescendingMultiset,7.0,2.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,
com.google.common.collect.ForwardingSortedSet,78.0,12.0,19.0,8.0,3.0,7.0,0.0,0.0,3.0,25.0,0.0,
com.google.common.collect.ForwardingSortedSetMultimap,23.0,6.0,6.0,6.0,3.0,0.0,0.0,0.0,0.0,6.0,0.0,
com.google.common.collect.ForwardingTable,90.0,23.0,23.0,11.0,1.0,0.0,0.0,0.0,1.0,23.0,0.0,
com.google.common.collect.GeneralRange,210.0,22.0,49.0,14.0,1.0,27.0,0.7619047619047619,0.7272727272727273,0.0,44.0,8.0,
com.google.common.collect.GenericMapMaker,40.0,14.0,15.0,3.0,0.0,1.0,1.0,0.9285714285714286,1.0,14.0,1.0,
com.google.common.collect.HashBasedTable,61.0,11.0,23.0,13.0,3.0,14.0,1.1,1.0,0.0,11.0,1.0,
com.google.common.collect.HashBasedTable.Factory,11.0,2.0,3.0,2.0,1.0,1.0,1.0,0.5,0.0,2.0,2.0,
com.google.common.collect.HashBiMap,546.0,27.0,57.0,27.0,2.0,33.0,0.8653846153846154,0.8333333333333334,0.0,84.0,18.0,
com.google.common.collect.HashBiMap.KeySet,27.0,3.0,7.0,6.0,1.0,4.0,0.0,0.0,0.0,7.0,0.0,
com.google.common.collect.HashBiMap.Inverse,129.0,13.0,28.0,14.0,2.0,15.0,0.0,0.0,0.0,24.0,0.0,
com.google.common.collect.HashBiMap.Inverse.InverseKeySet,25.0,3.0,7.0,6.0,1.0,4.0,0.0,0.0,0.0,7.0,0.0,
com.google.common.collect.HashBiMap.BiEntry,17.0,1.0,2.0,4.0,3.0,1.0,0.0,0.6666666666666667,0.0,1.0,2.0,
com.google.common.collect.HashBiMap.Itr,33.0,4.0,8.0,8.0,1.0,4.0,0.6666666666666666,0.5,0.0,10.0,3.0,
com.google.common.collect.HashBiMap.InverseSerializedForm,9.0,2.0,3.0,4.0,1.0,1.0,-0.0,0.0,0.0,2.0,1.0,
com.google.common.collect.Hashing,25.0,5.0,9.0,4.0,0.0,4.0,0.9166666666666667,0.7333333333333334,0.0,7.0,3.0,
com.google.common.collect.HashMultimap,46.0,9.0,21.0,14.0,4.0,16.0,0.9166666666666666,0.8148148148148149,0.0,7.0,4.0,
com.google.common.collect.HashMultiset,34.0,7.0,17.0,10.0,4.0,13.0,1.1666666666666667,1.0,0.0,6.0,1.0,
com.google.common.collect.ImmutableAsList,41.0,7.0,10.0,8.0,3.0,3.0,0.0,0.0,1.0,8.0,0.0,
com.google.common.collect.ImmutableAsList.SerializedForm,11.0,2.0,3.0,3.0,1.0,1.0,1.0,0.5,0.0,2.0,2.0,
com.google.common.collect.ImmutableBiMap,132.0,14.0,33.0,16.0,2.0,25.0,0.0,0.0,3.0,23.0,0.0,
com.google.common.collect.ImmutableBiMap.SerializedForm,11.0,2.0,5.0,5.0,2.0,3.0,2.0,1.0,0.0,2.0,1.0,
com.google.common.collect.ImmutableBiMap.Builder,52.0,8.0,18.0,10.0,1.0,13.0,0.0,0.0,0.0,14.0,0.0,
com.google.common.collect.ImmutableClassToInstanceMap,73.0,9.0,24.0,13.0,2.0,16.0,0.875,0.7777777777777778,0.0,12.0,1.0,
com.google.common.collect.ImmutableClassToInstanceMap.Builder,26.0,4.0,13.0,9.0,0.0,9.0,0.3333333333333333,0.25,0.0,8.0,1.0,
com.google.common.collect.ImmutableCollection,163.0,16.0,35.0,17.0,1.0,20.0,1.0,0.9375,6.0,33.0,2.0,
com.google.common.collect.ImmutableCollection.Builder,37.0,7.0,9.0,7.0,0.0,4.0,1.1666666666666667,1.0,2.0,13.0,1.0,
com.google.common.collect.ImmutableCollection.ArrayBasedBuilder,40.0,5.0,12.0,8.0,1.0,8.0,0.25,0.19999999999999996,2.0,7.0,2.0,
com.google.common.collect.ImmutableEntry,24.0,4.0,5.0,3.0,2.0,1.0,0.7777777777777777,0.5833333333333333,4.0,5.0,3.0,
com.google.common.collect.ImmutableEnumMap,68.0,10.0,29.0,12.0,3.0,19.0,0.2222222222222222,0.19999999999999996,0.0,18.0,2.0,
com.google.common.collect.ImmutableEnumMap.EnumSerializedForm,10.0,2.0,3.0,5.0,1.0,1.0,1.0,0.5,0.0,2.0,2.0,
com.google.common.collect.ImmutableEnumSet,84.0,13.0,28.0,13.0,3.0,15.0,0.625,0.5769230769230769,0.0,22.0,4.0,
com.google.common.collect.ImmutableEnumSet.EnumSerializedForm,10.0,2.0,4.0,4.0,1.0,2.0,1.0,0.5,0.0,2.0,2.0,
com.google.common.collect.ImmutableList,349.0,41.0,69.0,26.0,2.0,45.0,0.0,0.0,8.0,74.0,0.0,
com.google.common.collect.ImmutableList.SubList,26.0,5.0,9.0,5.0,3.0,4.0,0.375,0.30000000000000004,0.0,5.0,4.0,
com.google.common.collect.ImmutableList.SerializedForm,10.0,2.0,3.0,1.0,1.0,1.0,1.0,0.5,0.0,2.0,2.0,
com.google.common.collect.ImmutableList.ReverseImmutableList,50.0,11.0,20.0,6.0,3.0,9.0,0.2,0.18181818181818177,0.0,11.0,2.0,
com.google.common.collect.ImmutableList.Builder,32.0,7.0,9.0,8.0,2.0,5.0,0.0,0.0,0.0,6.0,0.0,
com.google.common.collect.ImmutableListMultimap,197.0,17.0,52.0,25.0,3.0,41.0,1.0,0.9411764705882353,1.0,35.0,2.0,
com.google.common.collect.ImmutableListMultimap.Builder,48.0,10.0,11.0,9.0,1.0,5.0,0.0,0.0,0.0,10.0,0.0,
com.google.common.collect.ImmutableMap,344.0,34.0,91.0,30.0,1.0,63.0,0.9696969696969697,0.9411764705882353,4.0,56.0,9.0,
