Class,LOC,NOM,RFC,CBO,DIT,MPC,LCOM5,LCOM2,NOC,CYCLO,DAC
org.apache.commons.lang.text.CompositeFormatTest,36.0,3.0,17.0,9.0,1.0,14.0,0.0,0.0,0.0,6.0,0.0,
org.apache.commons.lang.text.ExtendedMessageFormatTest,227.0,15.0,74.0,22.0,1.0,61.0,0.5,0.4666666666666667,0.0,24.0,1.0,
org.apache.commons.lang.text.ExtendedMessageFormatTest.LowerCaseFormat,6.0,2.0,5.0,6.0,1.0,3.0,0.0,0.0,0.0,3.0,0.0,
org.apache.commons.lang.text.ExtendedMessageFormatTest.UpperCaseFormat,6.0,2.0,5.0,6.0,1.0,3.0,0.0,0.0,0.0,3.0,0.0,
org.apache.commons.lang.text.ExtendedMessageFormatTest.LowerCaseFormatFactory,6.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,
org.apache.commons.lang.text.ExtendedMessageFormatTest.UpperCaseFormatFactory,6.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,
org.apache.commons.lang.text.ExtendedMessageFormatTest.OverrideShortDateFormatFactory,8.0,1.0,3.0,3.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,
org.apache.commons.lang.text.ExtendedMessageFormatTest.OtherExtendedMessageFormat,6.0,1.0,2.0,4.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,
org.apache.commons.lang.text.StrBuilderAppendInsertTest,973.0,46.0,78.0,7.0,1.0,32.0,0.8333333333333334,0.8152173913043479,0.0,106.0,2.0,
org.apache.commons.lang.text.StrBuilderTest,1358.0,78.0,197.0,11.0,1.0,119.0,0.8831168831168831,0.8717948717948718,0.0,112.0,1.0,
org.apache.commons.lang.text.StrLookupTest,33.0,4.0,14.0,3.0,1.0,10.0,0.0,0.0,0.0,5.0,0.0,
org.apache.commons.lang.text.StrMatcherTest,141.0,15.0,33.0,3.0,1.0,18.0,0.5714285714285714,0.5333333333333333,0.0,15.0,2.0,
org.apache.commons.lang.text.StrSubstitutorTest,342.0,40.0,81.0,12.0,1.0,41.0,0.717948717948718,0.7,0.0,53.0,1.0,
org.apache.commons.lang.text.StrTokenizerTest,645.0,60.0,131.0,8.0,1.0,71.0,0.9915254237288136,0.975,0.0,76.0,2.0,
org.apache.commons.lang.time.DateFormatUtilsTest,160.0,10.0,52.0,7.0,1.0,42.0,0.0,0.0,0.0,10.0,0.0,
org.apache.commons.lang.time.DateUtilsFragmentTest,392.0,53.0,66.0,4.0,1.0,13.0,0.6682692307692307,0.6556603773584906,0.0,73.0,8.0,
org.apache.commons.lang.time.DateUtilsRoundingTest,349.0,26.0,51.0,6.0,1.0,25.0,0.8714285714285714,0.8379120879120879,0.0,26.0,10.0,
org.apache.commons.lang.time.DateUtilsTest,1309.0,42.0,145.0,14.0,1.0,105.0,0.919748229740362,0.8978494623655914,0.0,98.0,31.0,
org.apache.commons.lang.time.DurationFormatUtilsTest,408.0,19.0,59.0,11.0,1.0,41.0,1.0,0.9473684210526316,0.0,26.0,1.0,
org.apache.commons.lang.time.FastDateFormatTest,235.0,16.0,55.0,10.0,1.0,39.0,0.0,0.0,0.0,16.0,0.0,
org.apache.commons.lang.time.StopWatchTest,153.0,8.0,30.0,3.0,1.0,22.0,0.0,0.0,0.0,32.0,0.0,
org.apache.commons.lang.UnhandledExceptionTest,24.0,5.0,11.0,5.0,1.0,6.0,0.0,0.0,0.0,5.0,0.0,
org.apache.commons.lang.ValidateTest,312.0,22.0,45.0,11.0,1.0,23.0,0.0,0.0,0.0,57.0,0.0,
org.apache.commons.lang.WordUtilsTest,290.0,14.0,32.0,4.0,1.0,18.0,0.0,0.0,0.0,14.0,0.0,
